	act	scene	char_from	char_to	sentence
721	4	4	HAMLET	ROSENCRANTZ	I’ll be with you straight. Go a little before. How all occasions do inform against me, And spur my dull revenge. What is a man If his chief good and market of his time Be but to sleep and feed? A beast, no more. Sure he that made us with such large discourse, Looking before and after, gave us not That capability and godlike reason To fust in us unus’d. Now whether it be Bestial oblivion, or some craven scruple Of thinking too precisely on th’event,— A thought which, quarter’d, hath but one part wisdom And ever three parts coward,—I do not know Why yet I live to say this thing’s to do, Sith I have cause, and will, and strength, and means To do’t. Examples gross as earth exhort me, Witness this army of such mass and charge, Led by a delicate and tender prince, Whose spirit, with divine ambition puff’d, Makes mouths at the invisible event, Exposing what is mortal and unsure To all that fortune, death, and danger dare, Even for an eggshell. Rightly to be great Is not to stir without great argument, But greatly to find quarrel in a straw When honour’s at the stake. How stand I then, That have a father kill’d, a mother stain’d, Excitements of my reason and my blood, And let all sleep, while to my shame I see The imminent death of twenty thousand men That, for a fantasy and trick of fame, Go to their graves like beds, fight for a plot Whereon the numbers cannot try the cause, Which is not tomb enough and continent To hide the slain? O, from this time forth, My thoughts be bloody or be nothing worth.
722	4	5	QUEEN	GENTLEMAN	I will not speak with her.
723	4	5	GENTLEMAN	QUEEN	She is importunate, indeed distract. Her mood will needs be pitied.
724	4	5	QUEEN	GENTLEMAN	What would she have?
725	4	5	GENTLEMAN	QUEEN	She speaks much of her father; says she hears There’s tricks i’ th’ world, and hems, and beats her heart, Spurns enviously at straws, speaks things in doubt, That carry but half sense. Her speech is nothing, Yet the unshaped use of it doth move The hearers to collection; they aim at it, And botch the words up fit to their own thoughts, Which, as her winks, and nods, and gestures yield them, Indeed would make one think there might be thought, Though nothing sure, yet much unhappily. ’Twere good she were spoken with, for she may strew Dangerous conjectures in ill-breeding minds.
726	4	5	QUEEN	GENTLEMAN	Let her come in. To my sick soul, as sin’s true nature is, Each toy seems prologue to some great amiss. So full of artless jealousy is guilt, It spills itself in fearing to be spilt. Enter Ophelia.
727	4	5	OPHELIA	QUEEN	Where is the beauteous Majesty of Denmark?
728	4	5	QUEEN	OPHELIA	How now, Ophelia?
729	4	5	OPHELIA	QUEEN	How should I your true love know From another one? By his cockle bat and staff And his sandal shoon.
730	4	5	QUEEN	OPHELIA	Alas, sweet lady, what imports this song?
731	4	5	OPHELIA	QUEEN	Say you? Nay, pray you mark. He is dead and gone, lady, He is dead and gone, At his head a grass green turf, At his heels a stone.
732	4	5	QUEEN	OPHELIA	Nay, but Ophelia—
733	4	5	OPHELIA	QUEEN	Pray you mark. White his shroud as the mountain snow. Enter King.
734	4	5	QUEEN	OPHELIA	Alas, look here, my lord!
735	4	5	OPHELIA	QUEEN	Larded all with sweet flowers; Which bewept to the grave did go With true-love showers.
736	4	5	KING	OPHELIA	How do you, pretty lady?
737	4	5	OPHELIA	KING	Well, God dild you! They say the owl was a baker’s daughter. Lord, we know what we are, but know not what we may be. God be at your table!
738	4	5	KING	OPHELIA	Conceit upon her father.
739	4	5	OPHELIA	KING	Pray you, let’s have no words of this; but when they ask you what it means, say you this: Tomorrow is Saint Valentine’s day, All in the morning betime, And I a maid at your window, To be your Valentine. Then up he rose and donn’d his clothes, And dupp’d the chamber door, Let in the maid, that out a maid Never departed more.
740	4	5	KING	OPHELIA	Pretty Ophelia!
741	4	5	OPHELIA	KING	Indeed la, without an oath, I’ll make an end on’t. By Gis and by Saint Charity, Alack, and fie for shame! Young men will do’t if they come to’t; By Cock, they are to blame. Quoth she, before you tumbled me, You promis’d me to wed. So would I ha’ done, by yonder sun, An thou hadst not come to my bed.
742	4	5	KING	OPHELIA	How long hath she been thus?
743	4	5	OPHELIA	KING	I hope all will be well. We must be patient. But I cannot choose but weep, to think they would lay him i’ th’ cold ground. My brother shall know of it. And so I thank you for your good counsel. Come, my coach! Good night, ladies; good night, sweet ladies; good night, good night.
744	4	5	KING	OPHELIA	Follow her close; give her good watch, I pray you. O, this is the poison of deep grief; it springs All from her father’s death. O Gertrude, Gertrude, When sorrows come, they come not single spies, But in battalions. First, her father slain; Next, your son gone; and he most violent author Of his own just remove; the people muddied, Thick and and unwholesome in their thoughts and whispers For good Polonius’ death; and we have done but greenly In hugger-mugger to inter him. Poor Ophelia Divided from herself and her fair judgment, Without the which we are pictures or mere beasts. Last, and as much containing as all these, Her brother is in secret come from France, Feeds on his wonder, keeps himself in clouds, And wants not buzzers to infect his ear With pestilent speeches of his father’s death, Wherein necessity, of matter beggar’d, Will nothing stick our person to arraign In ear and ear. O my dear Gertrude, this, Like to a murdering piece, in many places Gives me superfluous death.
745	4	5	QUEEN	KING	Alack, what noise is this?
746	4	5	KING	QUEEN	Where are my Switzers? Let them guard the door. Enter a Gentleman. What is the matter?
747	4	5	GENTLEMAN	KING	Save yourself, my lord. The ocean, overpeering of his list, Eats not the flats with more impetuous haste Than young Laertes, in a riotous head, O’erbears your offices. The rabble call him lord, And, as the world were now but to begin, Antiquity forgot, custom not known, The ratifiers and props of every word, They cry ‘Choose we! Laertes shall be king!’ Caps, hands, and tongues applaud it to the clouds, ‘Laertes shall be king, Laertes king.’
748	4	5	QUEEN	GENTLEMAN	How cheerfully on the false trail they cry. O, this is counter, you false Danish dogs.
749	4	5	KING	QUEEN	The doors are broke. Enter Laertes, armed; Danes following.
750	4	5	LAERTES	KING	Where is this king?—Sirs, stand you all without. Danes. No, let’s come in.
751	4	5	LAERTES	KING	I pray you, give me leave.
752	4	5	DANES	LAERTES	We will, we will.
753	4	5	LAERTES	DANES	I thank you. Keep the door. O thou vile king, Give me my father.
754	4	5	QUEEN	LAERTES	Calmly, good Laertes.
755	4	5	LAERTES	QUEEN	That drop of blood that’s calm proclaims me bastard; Cries cuckold to my father, brands the harlot Even here between the chaste unsmirched brow Of my true mother.
756	4	5	KING	LAERTES	What is the cause, Laertes, That thy rebellion looks so giant-like?— Let him go, Gertrude. Do not fear our person. There’s such divinity doth hedge a king, That treason can but peep to what it would, Acts little of his will.—Tell me, Laertes, Why thou art thus incens’d.—Let him go, Gertrude:— Speak, man.
757	4	5	LAERTES	KING	Where is my father?
758	4	5	KING	LAERTES	Dead.
759	4	5	QUEEN	KING	But not by him.
760	4	5	KING	QUEEN	Let him demand his fill.
761	4	5	LAERTES	KING	How came he dead? I’ll not be juggled with. To hell, allegiance! Vows, to the blackest devil! Conscience and grace, to the profoundest pit! I dare damnation. To this point I stand, That both the worlds, I give to negligence, Let come what comes; only I’ll be reveng’d Most throughly for my father.
762	4	5	KING	LAERTES	Who shall stay you?
763	4	5	LAERTES	KING	My will, not all the world. And for my means, I’ll husband them so well, They shall go far with little.
764	4	5	KING	LAERTES	Good Laertes, If you desire to know the certainty Of your dear father’s death, is’t writ in your revenge That, sweepstake, you will draw both friend and foe, Winner and loser?
765	4	5	LAERTES	KING	None but his enemies.
766	4	5	KING	LAERTES	Will you know them then?
767	4	5	LAERTES	KING	To his good friends thus wide I’ll ope my arms; And, like the kind life-rendering pelican, Repast them with my blood.
768	4	5	KING	LAERTES	Why, now you speak Like a good child and a true gentleman. That I am guiltless of your father’s death, And am most sensibly in grief for it, It shall as level to your judgment ’pear As day does to your eye.
769	4	5	DANES	KING	Let her come in.
770	4	5	LAERTES	DANES	How now! What noise is that? Re-enter Ophelia, fantastically dressed with straws and flowers. O heat, dry up my brains. Tears seven times salt, Burn out the sense and virtue of mine eye. By heaven, thy madness shall be paid by weight, Till our scale turn the beam. O rose of May! Dear maid, kind sister, sweet Ophelia! O heavens, is’t possible a young maid’s wits Should be as mortal as an old man’s life? Nature is fine in love, and where ’tis fine, It sends some precious instance of itself After the thing it loves.
771	4	5	OPHELIA	LAERTES	They bore him barefac’d on the bier, Hey no nonny, nonny, hey nonny And on his grave rain’d many a tear.— Fare you well, my dove!
772	4	5	LAERTES	OPHELIA	Hadst thou thy wits, and didst persuade revenge, It could not move thus.
773	4	5	OPHELIA	LAERTES	You must sing ‘Down a-down, and you call him a-down-a.’ O, how the wheel becomes it! It is the false steward that stole his master’s daughter.
774	4	5	LAERTES	OPHELIA	This nothing’s more than matter.
775	4	5	OPHELIA	LAERTES	There’s rosemary, that’s for remembrance; pray love, remember. And there is pansies, that’s for thoughts.
776	4	5	LAERTES	OPHELIA	A document in madness, thoughts and remembrance fitted.
777	4	5	OPHELIA	LAERTES	There’s fennel for you, and columbines. There’s rue for you; and here’s some for me. We may call it herb of grace o’ Sundays. O you must wear your rue with a difference. There’s a daisy. I would give you some violets, but they wither’d all when my father died. They say he made a good end. For bonny sweet Robin is all my joy.
778	4	5	LAERTES	OPHELIA	Thought and affliction, passion, hell itself She turns to favour and to prettiness.
779	4	5	OPHELIA	LAERTES	And will he not come again? And will he not come again? No, no, he is dead, Go to thy death-bed, He never will come again. His beard was as white as snow, All flaxen was his poll. He is gone, he is gone, And we cast away moan. God ha’ mercy on his soul. And of all Christian souls, I pray God. God b’ wi’ ye.
780	4	5	LAERTES	OPHELIA	Do you see this, O God?
781	4	5	KING	LAERTES	Laertes, I must commune with your grief, Or you deny me right. Go but apart, Make choice of whom your wisest friends you will, And they shall hear and judge ’twixt you and me. If by direct or by collateral hand They find us touch’d, we will our kingdom give, Our crown, our life, and all that we call ours To you in satisfaction; but if not, Be you content to lend your patience to us, And we shall jointly labour with your soul To give it due content.
782	4	5	LAERTES	KING	Let this be so; His means of death, his obscure burial,— No trophy, sword, nor hatchment o’er his bones, No noble rite, nor formal ostentation,— Cry to be heard, as ’twere from heaven to earth, That I must call’t in question.
783	4	5	KING	LAERTES	So you shall. And where th’offence is let the great axe fall. I pray you go with me.
784	4	6	HORATIO	SERVANT	What are they that would speak with me?
785	4	6	SERVANT	HORATIO	Sailors, sir. They say they have letters for you.
786	4	6	HORATIO	SERVANT	Let them come in. I do not know from what part of the world I should be greeted, if not from Lord Hamlet. Enter Sailors.
787	4	6	FIRST SAILOR	HORATIO	God bless you, sir.
788	4	6	HORATIO	FIRST SAILOR	Let him bless thee too.
789	4	6	FIRST SAILOR	HORATIO	He shall, sir, and’t please him. There’s a letter for you, sir. It comes from th’ambassador that was bound for England; if your name be Horatio, as I am let to know it is.
790	4	6	HORATIO	FIRST SAILOR	‘Horatio, when thou shalt have overlooked this, give these fellows some means to the King. They have letters for him. Ere we were two days old at sea, a pirate of very warlike appointment gave us chase. Finding ourselves too slow of sail, we put on a compelled valour, and in the grapple I boarded them. On the instant they got clear of our ship, so I alone became their prisoner. They have dealt with me like thieves of mercy. But they knew what they did; I am to do a good turn for them. Let the King have the letters I have sent, and repair thou to me with as much haste as thou wouldst fly death. I have words to speak in thine ear will make thee dumb; yet are they much too light for the bore of the matter. These good fellows will bring thee where I am. Rosencrantz and Guildenstern hold their course for England: of them I have much to tell thee. Farewell. He that thou knowest thine,
